"Item Type","Product ID","Product Type","Product SKU","Bin Picking Number","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Custom Item","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Name","Product URL","Redirect Old URL?","Brand","Option Set","Option Set Align","Brand + Name","Description","Price","Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping","Warranty","Weight","Width","Height","Depth","Allow Purchases","Product Visible","Product Not Visible","Product Availability","Product Inventoried","Track Inventory","Stock Level","Low Stock Level","Date Added","Date Modified","Category String","Category Details","Product Files","Product Images","Event Date Required","Event Date Name","Event Date Is Limited","Event Date Start Date","Event Date End Date","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Sort Order","Product Tax Class","Avalara Product Tax Code","Product UPC/EAN","Product Custom Fields","Stop Processing Rules"
"Product",569,"P",,,,,,,,,,,,,,0,"iPhone 6 / 6S - TrueBlock Bumper Case","/iphone-6-6s-trueblock-bumper-case/",,"FOXJAIL","Colours - TrueBlock ","Right","FOXJAIL  iPhone 6 / 6S - TrueBlock Bumper Case","<p>The ""Trueblock Bumper"" case is a precision cut case featuring an easy slide card slot for easy access to your most important card, transforming your phone into a slime and secure wallet. The outer bumper protects your phone from knocks and drops and the raised front groove reduces scratches on your screen.</p> <ul> <li>Easy access card slot</li> <li>Slim and secure wallet case</li> <li>Protective bumper and raised front groove for screen protection</li> </ul>",25,0,0,0,25,0,0,,35,0,0,0,1,1,0,,0,"none",0,0,02/04/16,02/11/16,"PHONE CASES;PHONE CASES/iPhone;PHONE CASES/iPhone/iPhone 6 ^ 6S","Category ID: 219, Category Name: PHONE CASES, Category Path: PHONE CASES|Category ID: 220, Category Name: iPhone, Category Path: PHONE CASES/iPhone|Category ID: 230, Category Name: iPhone 6 / 6S, Category Path: PHONE CASES/iPhone/iPhone 6 ^ 6S",,"Product Image ID: 6291, Product Image File: iphone_6_tb_card_hd_sv_side__03014.jpg, Product Image Path: t/487/iphone_6_tb_card_hd_sv_side__03014.jpg, Product Image URL: http://www.happytel.com/product_images/t/487/iphone_6_tb_card_hd_sv_side__03014.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 6293, Product Image File: iphone_6_tb_card_hd_wh_side__11846.jpg, Product Image Path: m/670/iphone_6_tb_card_hd_wh_side__11846.jpg, Product Image URL: http://www.happytel.com/product_images/m/670/iphone_6_tb_card_hd_wh_side__11846.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 6294, Product Image File: iphone_6_tb_card_hd_wh_front__02100.jpg, Product Image Path: z/808/iphone_6_tb_card_hd_wh_front__02100.jpg, Product Image URL: http://www.happytel.com/product_images/z/808/iphone_6_tb_card_hd_wh_front__02100.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 6295, Product Image File: iphone_6_tb_card_hd_sv_card_holder__48248.jpg, Product Image Path: z/767/iphone_6_tb_card_hd_sv_card_holder__48248.jpg, Product Image URL: http://www.happytel.com/product_images/z/767/iphone_6_tb_card_hd_sv_card_holder__48248.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 6296, Product Image File: iphone_6_tb_card_hd_bk_front__56008.jpg, Product Image Path: a/982/iphone_6_tb_card_hd_bk_front__56008.jpg, Product Image URL: http://www.happytel.com/product_images/a/982/iphone_6_tb_card_hd_bk_front__56008.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 6|Product Image ID: 6297, Product Image File: iphone_6_tb_card_hd_wh_card_holder__24288.jpg, Product Image Path: k/850/iphone_6_tb_card_hd_wh_card_holder__24288.jpg, Product Image URL: http://www.happytel.com/product_images/k/850/iphone_6_tb_card_hd_wh_card_holder__24288.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 6298, Product Image File: iphone_6_tb_card_hd_bk_side__10074.jpg, Product Image Path: j/648/iphone_6_tb_card_hd_bk_side__10074.jpg, Product Image URL: http://www.happytel.com/product_images/j/648/iphone_6_tb_card_hd_bk_side__10074.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 8|Product Image ID: 6299, Product Image File: iphone_6_tb_card_hd_gd_front__03986.jpg, Product Image Path: a/294/iphone_6_tb_card_hd_gd_front__03986.jpg, Product Image URL: http://www.happytel.com/product_images/a/294/iphone_6_tb_card_hd_gd_front__03986.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 9|Product Image ID: 6300, Product Image File: iphone_6_tb_card_hd_bk_card_holder__32315.jpg, Product Image Path: f/744/iphone_6_tb_card_hd_bk_card_holder__32315.jpg, Product Image URL: http://www.happytel.com/product_images/f/744/iphone_6_tb_card_hd_bk_card_holder__32315.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 7|Product Image ID: 6301, Product Image File: iphone_6_tb_card_hd_gd_side__70213.jpg, Product Image Path: m/352/iphone_6_tb_card_hd_gd_side__70213.jpg, Product Image URL: http://www.happytel.com/product_images/m/352/iphone_6_tb_card_hd_gd_side__70213.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 11|Product Image ID: 6302, Product Image File: iphone_6_tb_card_hd_gd_card_holder__78258.jpg, Product Image Path: v/356/iphone_6_tb_card_hd_gd_card_holder__78258.jpg, Product Image URL: http://www.happytel.com/product_images/v/356/iphone_6_tb_card_hd_gd_card_holder__78258.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 10|Product Image ID: 6303, Product Image File: iphone_6_tb_card_hd_pk_card_holder__30065.jpg, Product Image Path: b/837/iphone_6_tb_card_hd_pk_card_holder__30065.jpg, Product Image URL: http://www.happytel.com/product_images/b/837/iphone_6_tb_card_hd_pk_card_holder__30065.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 13|Product Image ID: 6304, Product Image File: iphone_6_tb_card_hd_pk_front__96130.jpg, Product Image Path: d/252/iphone_6_tb_card_hd_pk_front__96130.jpg, Product Image URL: http://www.happytel.com/product_images/d/252/iphone_6_tb_card_hd_pk_front__96130.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 12|Product Image ID: 6305, Product Image File: iphone_6_tb_card_hd_pk_side__02947.jpg, Product Image Path: k/370/iphone_6_tb_card_hd_pk_side__02947.jpg, Product Image URL: http://www.happytel.com/product_images/k/370/iphone_6_tb_card_hd_pk_side__02947.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 14|Product Image ID: 6292, Product Image File: iphone_6_tb_card_hd_sv_front__13782.jpg, Product Image Path: s/678/iphone_6_tb_card_hd_sv_front__13782.jpg, Product Image URL: http://www.happytel.com/product_images/s/678/iphone_6_tb_card_hd_sv_front__13782.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 0",0,"Delivery Date",0,0,0,,,,,,,,"New",0,"Default Tax Class",,,"""Style=Hard Case"";Function=Protective;Function=Simple",0
"  SKU",3887,,99080190,,,,,,,,,,,,,,"[RB]Colour=Black",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3888,,99080200,,,,,,,,,,,,,,"[RB]Colour=White",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3889,,99080195,,,,,,,,,,,,,,"[RB]Colour=Gold",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3890,,99080205,,,,,,,,,,,,,,"[RB]Colour=Hot Pink",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3891,,99080210,,,,,,,,,,,,,,"[RB]Colour=Light Pink",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",1814,,99080190,,,,,,,,,,,,,,"[RB]Colour=Black",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1814_source_1454560619.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1814_source_1454560619.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1815,,99080200,,,,,,,,,,,,,,"[RB]Colour=White",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1815_source_1454560638.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1815_source_1454560638.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1816,,99080195,,,,,,,,,,,,,,"[RB]Colour=Gold",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1816_source_1454560655.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1816_source_1454560655.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1817,,99080205,,,,,,,,,,,,,,"[RB]Colour=Hot Pink",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1817_source_1454560669.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1817_source_1454560669.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1818,,99080210,,,,,,,,,,,,,,"[RB]Colour=Light Pink",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1818_source_1454560682.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1818_source_1454560682.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"Product",570,"P",,,,,,,,,,,,,,0,"iPhone 6 Plus / 6S Plus - TrueBlock Bumper Case","/iphone-6-plus-6s-plus-trueblock-bumper-case/",,"FOXJAIL","Colours - TrueBlock ","Right","FOXJAIL  iPhone 6 Plus / 6S Plus - TrueBlock Bumper Case","<p>The ""Trueblock Bumper"" case is a precision cut case featuring an easy slide card slot for easy access to your most important card, transforming your phone into a slime and secure wallet. The outer bumper protects your phone from knocks and drops and the raised front groove reduces scratches on your screen.</p> <ul> <li>Easy access card slot</li> <li>Slim and secure wallet case</li> <li>Protective bumper and raised front groove for screen protection</li> </ul>",25,0,0,0,25,0,0,,35,0,0,0,1,1,0,,0,"none",0,0,02/04/16,02/11/16,"PHONE CASES;PHONE CASES/iPhone;PHONE CASES/iPhone/iPhone 6 Plus ^ 6S Plus","Category ID: 219, Category Name: PHONE CASES, Category Path: PHONE CASES|Category ID: 220, Category Name: iPhone, Category Path: PHONE CASES/iPhone|Category ID: 231, Category Name: iPhone 6 Plus / 6S Plus, Category Path: PHONE CASES/iPhone/iPhone 6 Plus ^ 6S Plus",,"Product Image ID: 6306, Product Image File: iphone_6_tb_card_hd_sv_front__21291.jpg, Product Image Path: n/851/iphone_6_tb_card_hd_sv_front__21291.jpg, Product Image URL: http://www.happytel.com/product_images/n/851/iphone_6_tb_card_hd_sv_front__21291.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 6307, Product Image File: iphone_6_tb_card_hd_sv_card_holder__35543.jpg, Product Image Path: e/814/iphone_6_tb_card_hd_sv_card_holder__35543.jpg, Product Image URL: http://www.happytel.com/product_images/e/814/iphone_6_tb_card_hd_sv_card_holder__35543.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 6308, Product Image File: iphone_6_tb_card_hd_sv_side__30992.jpg, Product Image Path: p/704/iphone_6_tb_card_hd_sv_side__30992.jpg, Product Image URL: http://www.happytel.com/product_images/p/704/iphone_6_tb_card_hd_sv_side__30992.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 6309, Product Image File: iphone_6_tb_card_hd_wh_card_holder__31806.jpg, Product Image Path: v/294/iphone_6_tb_card_hd_wh_card_holder__31806.jpg, Product Image URL: http://www.happytel.com/product_images/v/294/iphone_6_tb_card_hd_wh_card_holder__31806.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 6310, Product Image File: iphone_6_tb_card_hd_wh_side__31930.jpg, Product Image Path: g/907/iphone_6_tb_card_hd_wh_side__31930.jpg, Product Image URL: http://www.happytel.com/product_images/g/907/iphone_6_tb_card_hd_wh_side__31930.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 6311, Product Image File: iphone_6_tb_card_hd_wh_front__61176.jpg, Product Image Path: l/136/iphone_6_tb_card_hd_wh_front__61176.jpg, Product Image URL: http://www.happytel.com/product_images/l/136/iphone_6_tb_card_hd_wh_front__61176.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 6313, Product Image File: iphone_6_tb_card_hd_bk_card_holder__53362.jpg, Product Image Path: k/298/iphone_6_tb_card_hd_bk_card_holder__53362.jpg, Product Image URL: http://www.happytel.com/product_images/k/298/iphone_6_tb_card_hd_bk_card_holder__53362.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 7|Product Image ID: 6314, Product Image File: iphone_6_tb_card_hd_bk_side__81475.jpg, Product Image Path: z/061/iphone_6_tb_card_hd_bk_side__81475.jpg, Product Image URL: http://www.happytel.com/product_images/z/061/iphone_6_tb_card_hd_bk_side__81475.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 8|Product Image ID: 6315, Product Image File: iphone_6_tb_card_hd_gd_front__60017.jpg, Product Image Path: d/743/iphone_6_tb_card_hd_gd_front__60017.jpg, Product Image URL: http://www.happytel.com/product_images/d/743/iphone_6_tb_card_hd_gd_front__60017.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 9|Product Image ID: 6316, Product Image File: iphone_6_tb_card_hd_gd_card_holder__98995.jpg, Product Image Path: o/471/iphone_6_tb_card_hd_gd_card_holder__98995.jpg, Product Image URL: http://www.happytel.com/product_images/o/471/iphone_6_tb_card_hd_gd_card_holder__98995.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 10|Product Image ID: 6317, Product Image File: iphone_6_tb_card_hd_gd_side__83313.jpg, Product Image Path: l/581/iphone_6_tb_card_hd_gd_side__83313.jpg, Product Image URL: http://www.happytel.com/product_images/l/581/iphone_6_tb_card_hd_gd_side__83313.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 11|Product Image ID: 6318, Product Image File: iphone_6_tb_card_hd_pk_front__97404.jpg, Product Image Path: b/441/iphone_6_tb_card_hd_pk_front__97404.jpg, Product Image URL: http://www.happytel.com/product_images/b/441/iphone_6_tb_card_hd_pk_front__97404.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 12|Product Image ID: 6319, Product Image File: iphone_6_tb_card_hd_pk_card_holder__90180.jpg, Product Image Path: h/467/iphone_6_tb_card_hd_pk_card_holder__90180.jpg, Product Image URL: http://www.happytel.com/product_images/h/467/iphone_6_tb_card_hd_pk_card_holder__90180.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 13|Product Image ID: 6320, Product Image File: iphone_6_tb_card_hd_pk_side__55990.jpg, Product Image Path: q/170/iphone_6_tb_card_hd_pk_side__55990.jpg, Product Image URL: http://www.happytel.com/product_images/q/170/iphone_6_tb_card_hd_pk_side__55990.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 14|Product Image ID: 6312, Product Image File: iphone_6_tb_card_hd_bk_front__69340.jpg, Product Image Path: x/796/iphone_6_tb_card_hd_bk_front__69340.jpg, Product Image URL: http://www.happytel.com/product_images/x/796/iphone_6_tb_card_hd_bk_front__69340.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 6",0,"Delivery Date",0,0,0,,,,,,,,"New",0,"Default Tax Class",,,"""Style=Hard Case"";Function=Protective;Function=Simple",0
"  SKU",3892,,99080215,,,,,,,,,,,,,,"[RB]Colour=Black",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3893,,99080225,,,,,,,,,,,,,,"[RB]Colour=White",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3894,,99080220,,,,,,,,,,,,,,"[RB]Colour=Gold",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3895,,99080230,,,,,,,,,,,,,,"[RB]Colour=Hot Pink",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3896,,99080235,,,,,,,,,,,,,,"[RB]Colour=Light Pink",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",1819,,99080215,,,,,,,,,,,,,,"[RB]Colour=Black",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1819_source_1454560619.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1819_source_1454560619.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1820,,99080225,,,,,,,,,,,,,,"[RB]Colour=White",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1820_source_1454560638.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1820_source_1454560638.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1821,,99080220,,,,,,,,,,,,,,"[RB]Colour=Gold",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1821_source_1454560655.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1821_source_1454560655.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1822,,99080230,,,,,,,,,,,,,,"[RB]Colour=Hot Pink",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1822_source_1454560669.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1822_source_1454560669.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1823,,99080235,,,,,,,,,,,,,,"[RB]Colour=Light Pink",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1823_source_1454560682.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1823_source_1454560682.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"Product",571,"P",,,,,,,,,,,,,,0,"Samsung Galaxy S6 - TrueBlock Bumper Case","/samsung-galaxy-s6-trueblock-bumper-case/",,"FOXJAIL","Colours - TrueBlock ","Right","FOXJAIL  Samsung Galaxy S6 - TrueBlock Bumper Case","<p>The ""Trueblock Bumper"" case is a precision cut case featuring an easy slide card slot for easy access to your most important card, transforming your phone into a slime and secure wallet. The outer bumper protects your phone from knocks and drops and the raised front groove reduces scratches on your screen.</p> <ul> <li>Easy access card slot</li> <li>Slim and secure wallet case</li> <li>Protective bumper and raised front groove for screen protection</li> </ul>",25,0,0,0,25,0,0,,35,0,0,0,1,1,0,,0,"none",0,0,02/04/16,02/22/16,"PHONE CASES;PHONE CASES/Samsung;PHONE CASES/Samsung/Galaxy S6","Category ID: 219, Category Name: PHONE CASES, Category Path: PHONE CASES|Category ID: 221, Category Name: Samsung, Category Path: PHONE CASES/Samsung|Category ID: 237, Category Name: Galaxy S6, Category Path: PHONE CASES/Samsung/Galaxy S6",,"Product Image ID: 6336, Product Image File: galaxy_s6_tb_card_hd_bk_side__85970.jpg, Product Image Path: a/035/galaxy_s6_tb_card_hd_bk_side__85970.jpg, Product Image URL: http://www.happytel.com/product_images/a/035/galaxy_s6_tb_card_hd_bk_side__85970.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 6337, Product Image File: galaxy_s6_tb_card_hd_bk_front__63090.jpg, Product Image Path: w/097/galaxy_s6_tb_card_hd_bk_front__63090.jpg, Product Image URL: http://www.happytel.com/product_images/w/097/galaxy_s6_tb_card_hd_bk_front__63090.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 6338, Product Image File: galaxy_s6_tb_card_hd_gd_side__92463.jpg, Product Image Path: n/046/galaxy_s6_tb_card_hd_gd_side__92463.jpg, Product Image URL: http://www.happytel.com/product_images/n/046/galaxy_s6_tb_card_hd_gd_side__92463.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 6340, Product Image File: galaxy_s6_tb_card_hd_bk_card_holder__92053.jpg, Product Image Path: g/036/galaxy_s6_tb_card_hd_bk_card_holder__92053.jpg, Product Image URL: http://www.happytel.com/product_images/g/036/galaxy_s6_tb_card_hd_bk_card_holder__92053.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 6341, Product Image File: galaxy_s6_tb_card_hd_gd_card_holder__99858.jpg, Product Image Path: d/301/galaxy_s6_tb_card_hd_gd_card_holder__99858.jpg, Product Image URL: http://www.happytel.com/product_images/d/301/galaxy_s6_tb_card_hd_gd_card_holder__99858.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 6342, Product Image File: galaxy_s6_tb_card_hd_pk_front__20769.jpg, Product Image Path: f/744/galaxy_s6_tb_card_hd_pk_front__20769.jpg, Product Image URL: http://www.happytel.com/product_images/f/744/galaxy_s6_tb_card_hd_pk_front__20769.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 6|Product Image ID: 6343, Product Image File: galaxy_s6_tb_card_hd_pk_card_holder__80297.jpg, Product Image Path: q/758/galaxy_s6_tb_card_hd_pk_card_holder__80297.jpg, Product Image URL: http://www.happytel.com/product_images/q/758/galaxy_s6_tb_card_hd_pk_card_holder__80297.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 7|Product Image ID: 6344, Product Image File: galaxy_s6_tb_card_hd_sv_side__27652.jpg, Product Image Path: h/467/galaxy_s6_tb_card_hd_sv_side__27652.jpg, Product Image URL: http://www.happytel.com/product_images/h/467/galaxy_s6_tb_card_hd_sv_side__27652.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 9|Product Image ID: 6345, Product Image File: galaxy_s6_tb_card_hd_wh_card_holder__83681.jpg, Product Image Path: j/774/galaxy_s6_tb_card_hd_wh_card_holder__83681.jpg, Product Image URL: http://www.happytel.com/product_images/j/774/galaxy_s6_tb_card_hd_wh_card_holder__83681.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 13|Product Image ID: 6346, Product Image File: galaxy_s6_tb_card_hd_sv_card_holder__20605.jpg, Product Image Path: e/789/galaxy_s6_tb_card_hd_sv_card_holder__20605.jpg, Product Image URL: http://www.happytel.com/product_images/e/789/galaxy_s6_tb_card_hd_sv_card_holder__20605.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 10|Product Image ID: 6347, Product Image File: galaxy_s6_tb_card_hd_sv_front__20896.jpg, Product Image Path: p/630/galaxy_s6_tb_card_hd_sv_front__20896.jpg, Product Image URL: http://www.happytel.com/product_images/p/630/galaxy_s6_tb_card_hd_sv_front__20896.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 11|Product Image ID: 6348, Product Image File: galaxy_s6_tb_card_hd_wh_front__28932.jpg, Product Image Path: l/731/galaxy_s6_tb_card_hd_wh_front__28932.jpg, Product Image URL: http://www.happytel.com/product_images/l/731/galaxy_s6_tb_card_hd_wh_front__28932.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 12|Product Image ID: 6349, Product Image File: galaxy_s6_tb_card_hd_wh_side__47723.jpg, Product Image Path: u/874/galaxy_s6_tb_card_hd_wh_side__47723.jpg, Product Image URL: http://www.happytel.com/product_images/u/874/galaxy_s6_tb_card_hd_wh_side__47723.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 14|Product Image ID: 6350, Product Image File: galaxy_s6_tb_card_hd_pk_side__13425.jpg, Product Image Path: d/083/galaxy_s6_tb_card_hd_pk_side__13425.jpg, Product Image URL: http://www.happytel.com/product_images/d/083/galaxy_s6_tb_card_hd_pk_side__13425.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 8|Product Image ID: 6339, Product Image File: galaxy_s6_tb_card_hd_gd_front__80233.jpg, Product Image Path: l/820/galaxy_s6_tb_card_hd_gd_front__80233.jpg, Product Image URL: http://www.happytel.com/product_images/l/820/galaxy_s6_tb_card_hd_gd_front__80233.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 3",0,"Delivery Date",0,0,0,,,,,,,,"New",0,"Default Tax Class",,,"""Style=Hard Case"";Function=Protective;Function=Simple",0
